Results generated by BModes (v3.00.00, 20-Mar-2008, compiled using double precision) on 30-Aug-2023 at 13:49:27.
RAAW-GE Tower                                                                                      
=================================================================================

            tower frequencies & mode shapes
            --- only first  20 modes printed


 -------- Mode No.   1  (freq = 0.24368E+00 Hz)

span_loc	s-s disp	s-s slope	f-a disp	f-a slope	twist
 1.0000	 0.000000	 0.000000	 0.001414	-0.009111	 0.000000


 -------- Mode No.  13  (freq = 0.26856E+02 Hz)

span_loc	s-s disp	s-s slope	f-a disp	f-a slope	twist

 0.0000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
 0.0035	-0.000014	-0.009090	 0.000000	 0.000000	 0.000006
 0.0104	-0.000125	-0.026059	 0.000000	 0.000000	 0.000017
 0.0174	-0.000336	-0.041412	 0.000000	 0.000000	 0.000028
 0.0244	-0.000638	-0.055151	 0.000000	 0.000000	 0.000040
 0.0313	-0.001021	-0.067282	 0.000000	 0.000000	 0.000051
 0.0383	-0.001475	-0.077813	 0.000000	 0.000000	 0.000062
 0.0453	-0.001989	-0.086757	 0.000000	 0.000000	 0.000073
 0.0522	-0.002554	-0.094131	 0.000000	 0.000000	 0.000085
 0.0592	-0.003161	-0.099958	 0.000000	 0.000000	 0.000096
 0.0662	-0.003799	-0.104266	 0.000000	 0.000000	 0.000107
 0.0731	-0.004459	-0.107093	 0.000000	 0.000000	 0.000119
 0.0801	-0.005132	-0.108478	 0.000000	 0.000000	 0.000130
 0.0870	-0.005810	-0.108470	 0.000000	 0.000000	 0.000141
 0.0940	-0.006483	-0.107126	 0.000000	 0.000000	 0.000152
 0.1010	-0.007144	-0.104506	 0.000000	 0.000000	 0.000164
 0.1079	-0.007784	-0.100361	 0.000000	 0.000000	 0.000175
 0.1149	-0.008394	-0.094977	 0.000000	 0.000000	 0.000186
 0.1219	-0.008967	-0.088431	 0.000000	 0.000000	 0.000198
 0.1288	-0.009496	-0.080809	 0.000000	 0.000000	 0.000209
 0.1358	-0.009973	-0.072202	 0.000000	 0.000000	 0.000220
 0.1399	-0.010229	-0.066703	 0.000000	 0.000000	 0.000227
 0.1497	-0.010754	-0.052417	 0.000000	 0.000000	 0.000243
 0.1567	-0.011048	-0.041447	 0.000000	 0.000000	 0.000254
 0.1636	-0.011270	-0.029903	 0.000000	 0.000000	 0.000265
 0.1706	-0.011420	-0.017896	 0.000000	 0.000000	 0.000277
 0.1776	-0.011493	-0.005542	 0.000000	 0.000000	 0.000288
 0.1845	-0.011488	 0.007044	 0.000000	 0.000000	 0.000299
 0.1915	-0.011405	 0.019743	 0.000000	 0.000000	 0.000310
 0.1985	-0.011242	 0.032440	 0.000000	 0.000000	 0.000322
 0.2054	-0.010997	 0.046021	 0.000000	 0.000000	 0.000333
 0.2124	-0.010668	 0.059467	 0.000000	 0.000000	 0.000344
 0.2194	-0.010255	 0.072664	 0.000000	 0.000000	 0.000356
 0.2263	-0.009762	 0.085496	 0.000000	 0.000000	 0.000367
 0.2333	-0.009189	 0.097850	 0.000000	 0.000000	 0.000378
 0.2403	-0.008541	 0.109615	 0.000000	 0.000000	 0.000389
 0.2472	-0.007822	 0.120685	 0.000000	 0.000000	 0.000401
 0.2507	-0.007438	 0.125927	 0.000000	 0.000000	 0.000406
 0.3203	 0.002590	 0.174290	 0.000000	 0.000000	 0.000519
 0.3797	 0.010496	 0.107492	 0.000000	 0.000000	 0.000616
 0.4248	 0.012689	-0.002419	 0.000000	 0.000000	 0.000689
 0.4596	 0.011107	-0.097080	 0.000000	 0.000000	 0.000745
 0.4866	 0.007937	-0.161631	 0.000000	 0.000000	 0.000789
 0.5137	 0.003414	-0.207479	 0.000000	 0.000000	 0.000833
 0.5407	-0.001916	-0.227165	 0.000000	 0.000000	 0.000877
 0.5677	-0.007312	-0.212811	 0.000000	 0.000000	 0.000920
 0.5947	-0.011926	-0.163421	 0.000000	 0.000000	 0.000964
 0.6217	-0.014894	-0.078293	 0.000000	 0.000000	 0.001008
 0.6488	-0.015548	 0.025163	 0.000000	 0.000000	 0.001052
 0.6758	-0.013633	 0.130881	 0.000000	 0.000000	 0.001096
 0.7028	-0.009312	 0.221097	 0.000000	 0.000000	 0.001139
 0.7298	-0.003083	 0.285598	 0.000000	 0.000000	 0.001183
 0.7568	 0.004119	 0.300580	 0.000000	 0.000000	 0.001227
 0.7839	 0.011060	 0.264783	 0.000000	 0.000000	 0.001271
 0.8109	 0.016588	 0.186069	 0.000000	 0.000000	 0.001315
 0.8379	 0.019655	 0.064378	 0.000000	 0.000000	 0.001358
 0.8649	 0.019632	-0.064949	 0.000000	 0.000000	 0.001402
 0.8919	 0.016651	-0.175626	 0.000000	 0.000000	 0.001446
 0.9189	 0.011604	-0.232675	 0.000000	 0.000000	 0.001490
 0.9460	 0.005869	-0.229635	 0.000000	 0.000000	 0.001534
 0.9730	 0.001079	-0.153231	 0.000000	 0.000000	 0.001577
 1.0000	-0.000903	 0.002792	 0.000000	 0.000000	 0.001621


 -------- Mode No.  14  (freq = 0.26858E+02 Hz)

span_loc	s-s disp	s-s slope	f-a disp	f-a slope	twist

 0.0000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
 0.0035	 0.000000	 0.000000	 0.000014	 0.009093	 0.000000
 0.0104	 0.000000	 0.000000	 0.000125	 0.026067	 0.000000
 0.0174	 0.000000	 0.000000	 0.000336	 0.041425	 0.000000
 0.0244	 0.000000	 0.000000	 0.000638	 0.055168	 0.000000
 0.0313	 0.000000	 0.000000	 0.001021	 0.067303	 0.000000
 0.0383	 0.000000	 0.000000	 0.001475	 0.077837	 0.000000
 0.0453	 0.000000	 0.000000	 0.001990	 0.086783	 0.000000
 0.0522	 0.000000	 0.000000	 0.002555	 0.094159	 0.000000
 0.0592	 0.000000	 0.000000	 0.003162	 0.099987	 0.000000
 0.0662	 0.000000	 0.000000	 0.003800	 0.104297	 0.000000
 0.0731	 0.000000	 0.000000	 0.004460	 0.107123	 0.000000
 0.0801	 0.000000	 0.000000	 0.005134	 0.108508	 0.000000
 0.0870	 0.000000	 0.000000	 0.005812	 0.108500	 0.000000
 0.0940	 0.000000	 0.000000	 0.006485	 0.107155	 0.000000
 0.1010	 0.000000	 0.000000	 0.007146	 0.104534	 0.000000
 0.1079	 0.000000	 0.000000	 0.007786	 0.100387	 0.000000
 0.1149	 0.000000	 0.000000	 0.008397	 0.095000	 0.000000
 0.1219	 0.000000	 0.000000	 0.008970	 0.088452	 0.000000
 0.1288	 0.000000	 0.000000	 0.009498	 0.080827	 0.000000
 0.1358	 0.000000	 0.000000	 0.009976	 0.072216	 0.000000
 0.1399	 0.000000	 0.000000	 0.010232	 0.066715	 0.000000
 0.1497	 0.000000	 0.000000	 0.010757	 0.052424	 0.000000
 0.1567	 0.000000	 0.000000	 0.011051	 0.041450	 0.000000
 0.1636	 0.000000	 0.000000	 0.011273	 0.029902	 0.000000
 0.1706	 0.000000	 0.000000	 0.011423	 0.017891	 0.000000
 0.1776	 0.000000	 0.000000	 0.011496	 0.005533	 0.000000
 0.1845	 0.000000	 0.000000	 0.011491	-0.007057	 0.000000
 0.1915	 0.000000	 0.000000	 0.011408	-0.019761	 0.000000
 0.1985	 0.000000	 0.000000	 0.011245	-0.032461	 0.000000
 0.2054	 0.000000	 0.000000	 0.011000	-0.046046	 0.000000
 0.2124	 0.000000	 0.000000	 0.010670	-0.059497	 0.000000
 0.2194	 0.000000	 0.000000	 0.010257	-0.072697	 0.000000
 0.2263	 0.000000	 0.000000	 0.009763	-0.085532	 0.000000
 0.2333	 0.000000	 0.000000	 0.009191	-0.097890	 0.000000
 0.2403	 0.000000	 0.000000	 0.008543	-0.109658	 0.000000
 0.2472	 0.000000	 0.000000	 0.007823	-0.120730	 0.000000
 0.2507	 0.000000	 0.000000	 0.007439	-0.125973	 0.000000
 0.3203	 0.000000	 0.000000	-0.002592	-0.174335	 0.000000
 0.3797	 0.000000	 0.000000	-0.010500	-0.107499	 0.000000
 0.4248	 0.000000	 0.000000	-0.012692	 0.002454	 0.000000
 0.4596	 0.000000	 0.000000	-0.011108	 0.097141	 0.000000
 0.4866	 0.000000	 0.000000	-0.007937	 0.161704	 0.000000
 0.5137	 0.000000	 0.000000	-0.003412	 0.207552	 0.000000
 0.5407	 0.000000	 0.000000	 0.001920	 0.227225	 0.000000
 0.5677	 0.000000	 0.000000	 0.007316	 0.212845	 0.000000
 0.5947	 0.000000	 0.000000	 0.011931	 0.163420	 0.000000
 0.6217	 0.000000	 0.000000	 0.014898	 0.078248	 0.000000
 0.6488	 0.000000	 0.000000	 0.015551	-0.025247	 0.000000
 0.6758	 0.000000	 0.000000	 0.013634	-0.130994	 0.000000
 0.7028	 0.000000	 0.000000	 0.009310	-0.221222	 0.000000
 0.7298	 0.000000	 0.000000	 0.003077	-0.285713	 0.000000
 0.7568	 0.000000	 0.000000	-0.004127	-0.300668	 0.000000
 0.7839	 0.000000	 0.000000	-0.011069	-0.264831	 0.000000
 0.8109	 0.000000	 0.000000	-0.016598	-0.186077	 0.000000
 0.8379	 0.000000	 0.000000	-0.019665	-0.064357	 0.000000
 0.8649	 0.000000	 0.000000	-0.019642	 0.064965	 0.000000
 0.8919	 0.000000	 0.000000	-0.016660	 0.175584	 0.000000
 0.9189	 0.000000	 0.000000	-0.011615	 0.232521	 0.000000
 0.9460	 0.000000	 0.000000	-0.005887	 0.229290	 0.000000
 0.9730	 0.000000	 0.000000	-0.001108	 0.152593	 0.000000
 1.0000	 0.000000	 0.000000	 0.000853	-0.003860	 0.000000


 -------- Mode No.  15  (freq = 0.39856E+02 Hz)

span_loc	s-s disp	s-s slope	f-a disp	f-a slope	twist

 0.0000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
 0.0035	 0.000000	 0.000000	 0.000016	 0.010375	 0.000000
 0.0104	 0.000000	 0.000000	 0.000142	 0.029415	 0.000000
 0.0174	 0.000000	 0.000000	 0.000379	 0.046180	 0.000000
 0.0244	 0.000000	 0.000000	 0.000713	 0.060674	 0.000000
 0.0313	 0.000000	 0.000000	 0.001131	 0.072910	 0.000000
 0.0383	 0.000000	 0.000000	 0.001619	 0.082909	 0.000000
 0.0453	 0.000000	 0.000000	 0.002161	 0.090701	 0.000000
 0.0522	 0.000000	 0.000000	 0.002746	 0.096328	 0.000000
 0.0592	 0.000000	 0.000000	 0.003359	 0.099844	 0.000000
 0.0662	 0.000000	 0.000000	 0.003988	 0.101319	 0.000000
 0.0731	 0.000000	 0.000000	 0.004620	 0.100833	 0.000000
 0.0801	 0.000000	 0.000000	 0.005243	 0.098483	 0.000000
 0.0870	 0.000000	 0.000000	 0.005845	 0.094379	 0.000000
 0.0940	 0.000000	 0.000000	 0.006417	 0.088644	 0.000000
 0.1010	 0.000000	 0.000000	 0.006948	 0.081414	 0.000000
 0.1079	 0.000000	 0.000000	 0.007428	 0.072122	 0.000000
 0.1149	 0.000000	 0.000000	 0.007846	 0.061517	 0.000000
 0.1219	 0.000000	 0.000000	 0.008194	 0.049765	 0.000000
 0.1288	 0.000000	 0.000000	 0.008465	 0.037041	 0.000000
 0.1358	 0.000000	 0.000000	 0.008654	 0.023530	 0.000000
 0.1399	 0.000000	 0.000000	 0.008726	 0.015271	 0.000000
 0.1497	 0.000000	 0.000000	 0.008771	-0.005093	 0.000000
 0.1567	 0.000000	 0.000000	 0.008693	-0.019817	 0.000000
 0.1636	 0.000000	 0.000000	 0.008524	-0.034554	 0.000000
 0.1706	 0.000000	 0.000000	 0.008262	-0.049111	 0.000000
 0.1776	 0.000000	 0.000000	 0.007911	-0.063298	 0.000000
 0.1845	 0.000000	 0.000000	 0.007473	-0.076932	 0.000000
 0.1915	 0.000000	 0.000000	 0.006953	-0.089838	 0.000000
 0.1985	 0.000000	 0.000000	 0.006354	-0.101849	 0.000000
 0.2054	 0.000000	 0.000000	 0.005681	-0.113689	 0.000000
 0.2124	 0.000000	 0.000000	 0.004938	-0.124344	 0.000000
 0.2194	 0.000000	 0.000000	 0.004132	-0.133670	 0.000000
 0.2263	 0.000000	 0.000000	 0.003272	-0.141535	 0.000000
 0.2333	 0.000000	 0.000000	 0.002368	-0.147823	 0.000000
 0.2403	 0.000000	 0.000000	 0.001431	-0.152437	 0.000000
 0.2472	 0.000000	 0.000000	 0.000470	-0.155298	 0.000000
 0.2507	 0.000000	 0.000000	-0.000016	-0.156050	 0.000000
 0.3203	 0.000000	 0.000000	-0.008195	-0.079407	 0.000000
 0.3797	 0.000000	 0.000000	-0.008204	 0.078947	 0.000000
 0.4248	 0.000000	 0.000000	-0.002838	 0.173916	 0.000000
 0.4596	 0.000000	 0.000000	 0.002958	 0.186863	 0.000000
 0.4866	 0.000000	 0.000000	 0.007135	 0.152120	 0.000000
 0.5137	 0.000000	 0.000000	 0.010026	 0.082402	 0.000000
 0.5407	 0.000000	 0.000000	 0.010862	-0.014533	 0.000000
 0.5677	 0.000000	 0.000000	 0.009259	-0.115368	 0.000000
 0.5947	 0.000000	 0.000000	 0.005399	-0.197284	 0.000000
 0.6217	 0.000000	 0.000000	-0.000022	-0.241052	 0.000000
 0.6488	 0.000000	 0.000000	-0.005800	-0.226194	 0.000000
 0.6758	 0.000000	 0.000000	-0.010497	-0.153753	 0.000000
 0.7028	 0.000000	 0.000000	-0.012879	-0.039089	 0.000000
 0.7298	 0.000000	 0.000000	-0.012065	 0.104725	 0.000000
 0.7568	 0.000000	 0.000000	-0.007993	 0.224517	 0.000000
 0.7839	 0.000000	 0.000000	-0.001620	 0.290966	 0.000000
 0.8109	 0.000000	 0.000000	 0.005536	 0.288163	 0.000000
 0.8379	 0.000000	 0.000000	 0.011678	 0.207939	 0.000000
 0.8649	 0.000000	 0.000000	 0.015150	 0.073066	 0.000000
 0.8919	 0.000000	 0.000000	 0.015064	-0.078794	 0.000000
 0.9189	 0.000000	 0.000000	 0.011766	-0.185374	 0.000000
 0.9460	 0.000000	 0.000000	 0.006631	-0.224596	 0.000000
 0.9730	 0.000000	 0.000000	 0.001675	-0.167027	 0.000000
 1.0000	 0.000000	 0.000000	-0.000551	 0.001971	 0.000000


 -------- Mode No.  16  (freq = 0.39858E+02 Hz)

span_loc	s-s disp	s-s slope	f-a disp	f-a slope	twist

 0.0000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
 0.0035	 0.000016	 0.010373	 0.000000	 0.000000	 0.000004
 0.0104	 0.000142	 0.029412	 0.000000	 0.000000	 0.000011
 0.0174	 0.000379	 0.046174	 0.000000	 0.000000	 0.000018
 0.0244	 0.000713	 0.060667	 0.000000	 0.000000	 0.000025
 0.0313	 0.001131	 0.072901	 0.000000	 0.000000	 0.000032
 0.0383	 0.001618	 0.082898	 0.000000	 0.000000	 0.000039
 0.0453	 0.002161	 0.090689	 0.000000	 0.000000	 0.000047
 0.0522	 0.002746	 0.096315	 0.000000	 0.000000	 0.000054
 0.0592	 0.003359	 0.099831	 0.000000	 0.000000	 0.000061
 0.0662	 0.003987	 0.101304	 0.000000	 0.000000	 0.000068
 0.0731	 0.004619	 0.100818	 0.000000	 0.000000	 0.000075
 0.0801	 0.005242	 0.098468	 0.000000	 0.000000	 0.000083
 0.0870	 0.005844	 0.094364	 0.000000	 0.000000	 0.000090
 0.0940	 0.006416	 0.088629	 0.000000	 0.000000	 0.000097
 0.1010	 0.006947	 0.081400	 0.000000	 0.000000	 0.000104
 0.1079	 0.007427	 0.072109	 0.000000	 0.000000	 0.000111
 0.1149	 0.007845	 0.061504	 0.000000	 0.000000	 0.000118
 0.1219	 0.008192	 0.049753	 0.000000	 0.000000	 0.000126
 0.1288	 0.008464	 0.037030	 0.000000	 0.000000	 0.000133
 0.1358	 0.008653	 0.023521	 0.000000	 0.000000	 0.000140
 0.1399	 0.008724	 0.015262	 0.000000	 0.000000	 0.000144
 0.1497	 0.008769	-0.005100	 0.000000	 0.000000	 0.000154
 0.1567	 0.008692	-0.019822	 0.000000	 0.000000	 0.000162
 0.1636	 0.008522	-0.034557	 0.000000	 0.000000	 0.000169
 0.1706	 0.008261	-0.049113	 0.000000	 0.000000	 0.000176
 0.1776	 0.007910	-0.063298	 0.000000	 0.000000	 0.000183
 0.1845	 0.007472	-0.076930	 0.000000	 0.000000	 0.000190
 0.1915	 0.006951	-0.089833	 0.000000	 0.000000	 0.000197
 0.1985	 0.006353	-0.101843	 0.000000	 0.000000	 0.000205
 0.2054	 0.005679	-0.113680	 0.000000	 0.000000	 0.000212
 0.2124	 0.004936	-0.124333	 0.000000	 0.000000	 0.000219
 0.2194	 0.004130	-0.133657	 0.000000	 0.000000	 0.000226
 0.2263	 0.003271	-0.141520	 0.000000	 0.000000	 0.000233
 0.2333	 0.002367	-0.147806	 0.000000	 0.000000	 0.000241
 0.2403	 0.001430	-0.152418	 0.000000	 0.000000	 0.000248
 0.2472	 0.000469	-0.155277	 0.000000	 0.000000	 0.000255
 0.2507	-0.000017	-0.156028	 0.000000	 0.000000	 0.000258
 0.3203	-0.008194	-0.079379	 0.000000	 0.000000	 0.000330
 0.3797	-0.008202	 0.078958	 0.000000	 0.000000	 0.000392
 0.4248	-0.002836	 0.173901	 0.000000	 0.000000	 0.000438
 0.4596	 0.002959	 0.186828	 0.000000	 0.000000	 0.000474
 0.4866	 0.007136	 0.152075	 0.000000	 0.000000	 0.000502
 0.5137	 0.010025	 0.082353	 0.000000	 0.000000	 0.000530
 0.5407	 0.010860	-0.014576	 0.000000	 0.000000	 0.000558
 0.5677	 0.009256	-0.115394	 0.000000	 0.000000	 0.000585
 0.5947	 0.005395	-0.197285	 0.000000	 0.000000	 0.000613
 0.6217	-0.000025	-0.241021	 0.000000	 0.000000	 0.000641
 0.6488	-0.005802	-0.226135	 0.000000	 0.000000	 0.000669
 0.6758	-0.010497	-0.153677	 0.000000	 0.000000	 0.000697
 0.7028	-0.012878	-0.039012	 0.000000	 0.000000	 0.000725
 0.7298	-0.012062	 0.104781	 0.000000	 0.000000	 0.000753
 0.7568	-0.007989	 0.224533	 0.000000	 0.000000	 0.000780
 0.7839	-0.001616	 0.290932	 0.000000	 0.000000	 0.000808
 0.8109	 0.005538	 0.288078	 0.000000	 0.000000	 0.000836
 0.8379	 0.011678	 0.207807	 0.000000	 0.000000	 0.000864
 0.8649	 0.015146	 0.072905	 0.000000	 0.000000	 0.000892
 0.8919	 0.015056	-0.078967	 0.000000	 0.000000	 0.000920
 0.9189	 0.011754	-0.185553	 0.000000	 0.000000	 0.000948
 0.9460	 0.006614	-0.224801	 0.000000	 0.000000	 0.000975
 0.9730	 0.001653	-0.167321	 0.000000	 0.000000	 0.001003
 1.0000	-0.000582	 0.001466	 0.000000	 0.000000	 0.001031


 -------- Mode No.  17  (freq = 0.50908E+02 Hz)

span_loc	s-s disp	s-s slope	f-a disp	f-a slope	twist

 0.0000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
 0.0035	 0.000000	 0.000000	 0.000004	 0.002438	 0.000000
 0.0104	 0.000000	 0.000000	 0.000033	 0.006856	 0.000000
 0.0174	 0.000000	 0.000000	 0.000088	 0.010665	 0.000000
 0.0244	 0.000000	 0.000000	 0.000165	 0.013867	 0.000000
 0.0313	 0.000000	 0.000000	 0.000260	 0.016467	 0.000000
 0.0383	 0.000000	 0.000000	 0.000369	 0.018473	 0.000000
 0.0453	 0.000000	 0.000000	 0.000489	 0.019895	 0.000000
 0.0522	 0.000000	 0.000000	 0.000616	 0.020750	 0.000000
 0.0592	 0.000000	 0.000000	 0.000747	 0.021058	 0.000000
 0.0662	 0.000000	 0.000000	 0.000878	 0.020843	 0.000000
 0.0731	 0.000000	 0.000000	 0.001006	 0.020135	 0.000000
 0.0801	 0.000000	 0.000000	 0.001128	 0.018968	 0.000000
 0.0870	 0.000000	 0.000000	 0.001242	 0.017381	 0.000000
 0.0940	 0.000000	 0.000000	 0.001345	 0.015418	 0.000000
 0.1010	 0.000000	 0.000000	 0.001434	 0.013124	 0.000000
 0.1079	 0.000000	 0.000000	 0.001507	 0.010336	 0.000000
 0.1149	 0.000000	 0.000000	 0.001562	 0.007294	 0.000000
 0.1219	 0.000000	 0.000000	 0.001598	 0.004054	 0.000000
 0.1288	 0.000000	 0.000000	 0.001613	 0.000672	 0.000000
 0.1358	 0.000000	 0.000000	 0.001606	-0.002794	 0.000000
 0.1399	 0.000000	 0.000000	 0.001592	-0.004853	 0.000000
 0.1497	 0.000000	 0.000000	 0.001528	-0.009741	 0.000000
 0.1567	 0.000000	 0.000000	 0.001456	-0.013108	 0.000000
 0.1636	 0.000000	 0.000000	 0.001364	-0.016329	 0.000000
 0.1706	 0.000000	 0.000000	 0.001253	-0.019353	 0.000000
 0.1776	 0.000000	 0.000000	 0.001123	-0.022130	 0.000000
 0.1845	 0.000000	 0.000000	 0.000977	-0.024617	 0.000000
 0.1915	 0.000000	 0.000000	 0.000817	-0.026773	 0.000000
 0.1985	 0.000000	 0.000000	 0.000644	-0.028565	 0.000000
 0.2054	 0.000000	 0.000000	 0.000461	-0.030076	 0.000000
 0.2124	 0.000000	 0.000000	 0.000269	-0.031150	 0.000000
 0.2194	 0.000000	 0.000000	 0.000073	-0.031765	 0.000000
 0.2263	 0.000000	 0.000000	-0.000126	-0.031905	 0.000000
 0.2333	 0.000000	 0.000000	-0.000324	-0.031562	 0.000000
 0.2403	 0.000000	 0.000000	-0.000519	-0.030734	 0.000000
 0.2472	 0.000000	 0.000000	-0.000707	-0.029428	 0.000000
 0.2507	 0.000000	 0.000000	-0.000797	-0.028599	 0.000000
 0.3203	 0.000000	 0.000000	-0.001634	 0.005395	 0.000000
 0.3797	 0.000000	 0.000000	-0.000446	 0.034711	 0.000000
 0.4248	 0.000000	 0.000000	 0.001011	 0.032966	 0.000000
 0.4596	 0.000000	 0.000000	 0.001777	 0.014313	 0.000000
 0.4866	 0.000000	 0.000000	 0.001876	-0.006352	 0.000000
 0.5137	 0.000000	 0.000000	 0.001465	-0.026810	 0.000000
 0.5407	 0.000000	 0.000000	 0.000611	-0.042034	 0.000000
 0.5677	 0.000000	 0.000000	-0.000482	-0.046092	 0.000000
 0.5947	 0.000000	 0.000000	-0.001511	-0.036794	 0.000000
 0.6217	 0.000000	 0.000000	-0.002147	-0.014305	 0.000000
 0.6488	 0.000000	 0.000000	-0.002150	 0.014109	 0.000000
 0.6758	 0.000000	 0.000000	-0.001478	 0.039929	 0.000000
 0.7028	 0.000000	 0.000000	-0.000301	 0.054784	 0.000000
 0.7298	 0.000000	 0.000000	 0.001044	 0.052987	 0.000000
 0.7568	 0.000000	 0.000000	 0.002117	 0.033112	 0.000000
 0.7839	 0.000000	 0.000000	 0.002551	 0.001747	 0.000000
 0.8109	 0.000000	 0.000000	 0.002190	-0.030646	 0.000000
 0.8379	 0.000000	 0.000000	 0.001101	-0.056484	 0.000000
 0.8649	 0.000000	 0.000000	-0.000382	-0.062175	 0.000000
 0.8919	 0.000000	 0.000000	-0.001723	-0.045084	 0.000000
 0.9189	 0.000000	 0.000000	-0.002465	-0.014289	 0.000000
 0.9460	 0.000000	 0.000000	-0.002367	 0.022317	 0.000000
 0.9730	 0.000000	 0.000000	-0.001433	 0.052777	 0.000000
 1.0000	 0.000000	 0.000000	 0.000061	 0.067422	 0.000000


 -------- Mode No.  18  (freq = 0.55509E+02 Hz)

span_loc	s-s disp	s-s slope	f-a disp	f-a slope	twist

 0.0000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
 0.0035	 0.000000	 0.000000	 0.000019	 0.011849	 0.000000
 0.0104	 0.000000	 0.000000	 0.000161	 0.033219	 0.000000
 0.0174	 0.000000	 0.000000	 0.000427	 0.051490	 0.000000
 0.0244	 0.000000	 0.000000	 0.000797	 0.066675	 0.000000
 0.0313	 0.000000	 0.000000	 0.001253	 0.078799	 0.000000
 0.0383	 0.000000	 0.000000	 0.001774	 0.087907	 0.000000
 0.0453	 0.000000	 0.000000	 0.002344	 0.094065	 0.000000
 0.0522	 0.000000	 0.000000	 0.002942	 0.097361	 0.000000
 0.0592	 0.000000	 0.000000	 0.003553	 0.097911	 0.000000
 0.0662	 0.000000	 0.000000	 0.004159	 0.095853	 0.000000
 0.0731	 0.000000	 0.000000	 0.004744	 0.091355	 0.000000
 0.0801	 0.000000	 0.000000	 0.005294	 0.084610	 0.000000
 0.0870	 0.000000	 0.000000	 0.005796	 0.075834	 0.000000
 0.0940	 0.000000	 0.000000	 0.006237	 0.065267	 0.000000
 0.1010	 0.000000	 0.000000	 0.006607	 0.053169	 0.000000
 0.1079	 0.000000	 0.000000	 0.006895	 0.038702	 0.000000
 0.1149	 0.000000	 0.000000	 0.007088	 0.023144	 0.000000
 0.1219	 0.000000	 0.000000	 0.007182	 0.006796	 0.000000
 0.1288	 0.000000	 0.000000	 0.007172	-0.010035	 0.000000
 0.1358	 0.000000	 0.000000	 0.007056	-0.027038	 0.000000
 0.1399	 0.000000	 0.000000	 0.006938	-0.037020	 0.000000
 0.1497	 0.000000	 0.000000	 0.006509	-0.060335	 0.000000
 0.1567	 0.000000	 0.000000	 0.006083	-0.076034	 0.000000
 0.1636	 0.000000	 0.000000	 0.005562	-0.090725	 0.000000
 0.1706	 0.000000	 0.000000	 0.004953	-0.104152	 0.000000
 0.1776	 0.000000	 0.000000	 0.004265	-0.116080	 0.000000
 0.1845	 0.000000	 0.000000	 0.003508	-0.126303	 0.000000
 0.1915	 0.000000	 0.000000	 0.002693	-0.134646	 0.000000
 0.1985	 0.000000	 0.000000	 0.001832	-0.140967	 0.000000
 0.2054	 0.000000	 0.000000	 0.000937	-0.145495	 0.000000
 0.2124	 0.000000	 0.000000	 0.000021	-0.147675	 0.000000
 0.2194	 0.000000	 0.000000	-0.000901	-0.147440	 0.000000
 0.2263	 0.000000	 0.000000	-0.001814	-0.144761	 0.000000
 0.2333	 0.000000	 0.000000	-0.002703	-0.139650	 0.000000
 0.2403	 0.000000	 0.000000	-0.003552	-0.132160	 0.000000
 0.2472	 0.000000	 0.000000	-0.004347	-0.122386	 0.000000
 0.2507	 0.000000	 0.000000	-0.004720	-0.116682	 0.000000
 0.3203	 0.000000	 0.000000	-0.006662	 0.063946	 0.000000
 0.3797	 0.000000	 0.000000	 0.000349	 0.170383	 0.000000
 0.4248	 0.000000	 0.000000	 0.006514	 0.114161	 0.000000
 0.4596	 0.000000	 0.000000	 0.008361	-0.000785	 0.000000
 0.4866	 0.000000	 0.000000	 0.007104	-0.100550	 0.000000
 0.5137	 0.000000	 0.000000	 0.003647	-0.177941	 0.000000
 0.5407	 0.000000	 0.000000	-0.001164	-0.208937	 0.000000
 0.5677	 0.000000	 0.000000	-0.005947	-0.175651	 0.000000
 0.5947	 0.000000	 0.000000	-0.009163	-0.082985	 0.000000
 0.6217	 0.000000	 0.000000	-0.009549	 0.052002	 0.000000
 0.6488	 0.000000	 0.000000	-0.006699	 0.176785	 0.000000
 0.6758	 0.000000	 0.000000	-0.001395	 0.248904	 0.000000
 0.7028	 0.000000	 0.000000	 0.004705	 0.240697	 0.000000
 0.7298	 0.000000	 0.000000	 0.009475	 0.140678	 0.000000
 0.7568	 0.000000	 0.000000	 0.011057	-0.014503	 0.000000
 0.7839	 0.000000	 0.000000	 0.008753	-0.170642	 0.000000
 0.8109	 0.000000	 0.000000	 0.003226	-0.272668	 0.000000
 0.8379	 0.000000	 0.000000	-0.003773	-0.286632	 0.000000
 0.8649	 0.000000	 0.000000	-0.009775	-0.193519	 0.000000
 0.8919	 0.000000	 0.000000	-0.012538	-0.027876	 0.000000
 0.9189	 0.000000	 0.000000	-0.011322	 0.123219	 0.000000
 0.9460	 0.000000	 0.000000	-0.007083	 0.210897	 0.000000
 0.9730	 0.000000	 0.000000	-0.002078	 0.179299	 0.000000
 1.0000	 0.000000	 0.000000	 0.000387	-0.001231	 0.000000


